FileTimestamp;Rows
2013-04-03;2027

SettlementStatus;PaymentType;PaymentMethod;TransactionID;UniqueID;ShortID;ChannelName;CustomerCountry;Valuedate;RequestTimestamp;Brand;Separator;Credit Trn Amount;Debit Trn Amount;Trn Ccy;Separator;Gross Funding Amount;Separator;Net Funding Amount;Funding Ccy;Separator;Total Fees;Fee Ccy;Settlement Account;Separator;Acq Fx;Separator;Settlement Fx;Separator;Settlement Amt;Settlement ccy
ACK;CF;CC;118989_moneybookerspsp_cc;8a8394833d4556b4013d69ed992d3609;4079.5630.0050;GBP;GB ;2013-03-14;2013-03-14 17:23:31;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;29685_moneybookerspsp_cc;8a8394883d4557d4013d69edd82340b3;1714.6466.3314;GBP;GB ;2013-03-14;2013-03-14 17:23:47;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;DB;CC;29685_moneybookerspsp_cc;8a8394883d4557d4013d69edd60040a7;7212.2047.7202;GBP;GB ;2013-03-14;2013-03-14 17:23:47;AMEX;2;0;7400;GBP;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RG;CC;119029_moneybookerspsp_cc;8a8394853d4556b6013d6a7786c40016;3011.3576.5778;USD;US ;2013-03-14;2013-03-14 19:54:10;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;119029_moneybookerspsp_cc;8a8394853d4556b6013d6a7787d70026;2324.1628.9042;USD;US ;2013-03-14;2013-03-14 19:54:11;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;CF;CC;119029_moneybookerspsp_cc;8a8394853d4556b6013d6a7787520021;7821.7210.2930;USD;US ;2013-03-14;2013-03-14 19:54:11;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;DB;CC;29707_moneybookerspsp_cc;8a8394833d4556b4013d6a779e7113cd;7386.8555.9058;USD;US ;2013-03-14;2013-03-14 19:54:16;AMEX;2;0;7200;USD;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;29707_moneybookerspsp_cc;8a8394833d4556b4013d6a77a11f13d9;1889.2974.5170;USD;US ;2013-03-14;2013-03-14 19:54:17;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;119088_moneybookerspsp_cc;8a83948c3d4557d3013d6a9140430915;8438.7450.9074;USD;US ;2013-03-14;2013-03-14 20:22:16;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;CF;CC;119088_moneybookerspsp_cc;8a83948c3d4557d3013d6a913fb30910;0192.4078.8242;USD;US ;2013-03-14;2013-03-14 20:22:16;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RG;CC;119088_moneybookerspsp_cc;8a83948c3d4557d3013d6a913f1c0905;5689.9660.2130;USD;US ;2013-03-14;2013-03-14 20:22:16;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;DB;CC;29717_moneybookerspsp_cc;8a8394823d4557cd013d6a915e011a86;7323.3957.7106;USD;US ;2013-03-14;2013-03-14 20:22:24;AMEX;2;0;4000;USD;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;29717_moneybookerspsp_cc;8a8394823d4557cd013d6a9161501a92;1825.8376.3218;USD;US ;2013-03-14;2013-03-14 20:22:25;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RG;CC;119224_moneybookerspsp_cc;8a8394883d4557d4013d6bf3d20148ed;0833.1297.6146;USD;US ;2013-03-15;2013-03-15 02:49:33;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;CF;CC;119224_moneybookerspsp_cc;8a8394883d4557d4013d6bf3d2c148f8;9079.4669.6978;USD;US ;2013-03-15;2013-03-15 02:49:34;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;119224_moneybookerspsp_cc;8a8394883d4557d4013d6bf3d32e48fd;3581.9088.3090;USD;US ;2013-03-15;2013-03-15 02:49:34;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;DB;CC;29746_moneybookerspsp_cc;8a83948d3d4556b6013d6bf3f50526b0;4686.5207.3234;USD;US ;2013-03-15;2013-03-15 02:49:42;AMEX;2;0;7600;USD;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;29746_moneybookerspsp_cc;8a83948d3d4556b6013d6bf3f88c26bc;6060.9102.6706;USD;US ;2013-03-15;2013-03-15 02:49:43;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RG;CC;119374_moneybookerspsp_cc;8a83948a3d4557d4013d6d9c4bae2616;3905.5111.8098;SEK;SE ;2013-03-15;2013-03-15 10:33:12;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;CF;CC;119374_moneybookerspsp_cc;8a83948a3d4557d4013d6d9c4d932621;6997.8876.3410;SEK;SE ;2013-03-15;2013-03-15 10:33:12;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;119374_moneybookerspsp_cc;8a83948a3d4557d4013d6d9c4eda2626;1500.3294.9522;SEK;SE ;2013-03-15;2013-03-15 10:33:13;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;DB;CC;29769_moneybookerspsp_cc;8a8394883d4557d4013d6d9c673573c1;0544.6992.7186;SEK;SE ;2013-03-15;2013-03-15 10:33:19;AMEX;2;0;60800;SEK;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;29769_moneybookerspsp_cc;8a8394883d4557d4013d6d9c696073cd;8791.0364.8018;SEK;SE ;2013-03-15;2013-03-15 10:33:19;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RG;CC;119342_moneybookerspsp_cc;8a8394823d4557cd013d6dc85c616938;0651.0668.2130;GBP;GB ;2013-03-15;2013-03-15 11:21:20;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;119342_moneybookerspsp_cc;8a8394823d4557cd013d6dc85e706948;3399.8458.9074;GBP;GB ;2013-03-15;2013-03-15 11:21:20;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;CF;CC;119342_moneybookerspsp_cc;8a8394823d4557cd013d6dc85d426943;8897.4040.2962;GBP;GB ;2013-03-15;2013-03-15 11:21:20;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;DB;CC;29772_moneybookerspsp_cc;8a8394873d4556b3013d6dc873236bd2;4312.5264.4114;GBP;GB ;2013-03-15;2013-03-15 11:21:25;AMEX;2;0;3200;GBP;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;29772_moneybookerspsp_cc;8a8394873d4556b3013d6dc8756e6bde;5686.9159.7586;GBP;GB ;2013-03-15;2013-03-15 11:21:26;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;119417_moneybookerspsp_cc;8a83948c3d4557d3013d6e21c4da137c;8716.7134.1330;JPY;JP ;2013-03-15;2013-03-15 12:58:59;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;CF;CC;119417_moneybookerspsp_cc;8a83948c3d4557d3013d6e21c4521377;0470.3762.0498;JPY;JP ;2013-03-15;2013-03-15 12:58:59;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RG;CC;119417_moneybookerspsp_cc;8a83948c3d4557d3013d6e21c3dc136c;5967.9343.4386;JPY;JP ;2013-03-15;2013-03-15 12:58:59;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;29785_moneybookerspsp_cc;8a8394863d4557d3013d6e21ee7a1ed8;3203.0491.4706;JPY;JP ;2013-03-15;2013-03-15 12:59:10;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RG;CC;119442_moneybookerspsp_cc;8a83948f3d4556b4013d6e60c5562ba7;3554.3640.5010;USD;US ;2013-03-15;2013-03-15 14:07:47;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;119442_moneybookerspsp_cc;8a83948f3d4556b4013d6e60c67e2bb7;2008.1758.2354;USD;US ;2013-03-15;2013-03-15 14:07:48;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;CF;CC;119442_moneybookerspsp_cc;8a83948f3d4556b4013d6e60c5f12bb2;7505.7339.6242;USD;US ;2013-03-15;2013-03-15 14:07:48;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;DB;CC;29790_moneybookerspsp_cc;8a8394903d4557d4013d6e60edd924e9;5544.8129.5634;USD;US ;2013-03-15;2013-03-15 14:07:58;AMEX;2;0;13200;USD;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;29790_moneybookerspsp_cc;8a8394903d4557d4013d6e60efc524f5;0047.2548.1746;USD;US ;2013-03-15;2013-03-15 14:07:59;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;119453_moneybookerspsp_cc;8a8394883d4557d4013d6e7f8d6a7e9b;0889.4710.6066;USD;US ;2013-03-15;2013-03-15 14:41:25;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RG;CC;119453_moneybookerspsp_cc;8a8394883d4557d4013d6e7f8bba7e8b;5012.6396.6482;USD;US ;2013-03-15;2013-03-15 14:41:25;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;CF;CC;119453_moneybookerspsp_cc;8a8394883d4557d4013d6e7f8cae7e96;6387.0291.9954;USD;US ;2013-03-15;2013-03-15 14:41:25;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;DB;CC;29793_moneybookerspsp_cc;8a83948e3d4557d1013d6e7fae105083;3217.5614.3890;USD;US ;2013-03-15;2013-03-15 14:41:33;AMEX;2;0;8400;USD;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;29793_moneybookerspsp_cc;8a83948e3d4557d1013d6e7fb4b7508f;8027.9248.1042;USD;US ;2013-03-15;2013-03-15 14:41:35;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RG;CC;119592_moneybookerspsp_cc;8a8394883d4557d4013d6fc3ab5b5409;6473.4738.0498;USD;US ;2013-03-15;2013-03-15 20:35:27;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;119592_moneybookerspsp_cc;8a8394883d4557d4013d6fc3ac665419;9222.2528.7442;USD;US ;2013-03-15;2013-03-15 20:35:27;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;CF;CC;119592_moneybookerspsp_cc;8a8394883d4557d4013d6fc3abe65414;0975.9156.6610;USD;US ;2013-03-15;2013-03-15 20:35:27;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;DB;CC;29823_moneybookerspsp_cc;8a8394873d4556b3013d6fc3c374307c;5437.3129.4482;USD;US ;2013-03-15;2013-03-15 20:35:33;AMEX;2;0;1600;USD;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;29823_moneybookerspsp_cc;8a8394873d4556b3013d6fc3c5353088;6811.7024.7954;USD;US ;2013-03-15;2013-03-15 20:35:33;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;CF;CC;119708_moneybookerspsp_cc;8a83948c3d4557d3013d713d21593c76;1097.6343.6818;USD;US ;2013-03-16;2013-03-16 03:27:44;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RG;CC;119708_moneybookerspsp_cc;8a83948c3d4557d3013d713d20b23c6b;6595.1925.0706;USD;US ;2013-03-16;2013-03-16 03:27:44;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;119708_moneybookerspsp_cc;8a83948c3d4557d3013d713d21d73c7b;9343.9715.7650;USD;US ;2013-03-16;2013-03-16 03:27:44;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;DB;CC;29845_moneybookerspsp_cc;8a8394873d4556b3013d713d4a1540bb;2755.2233.0898;USD;US ;2013-03-16;2013-03-16 03:27:54;AMEX;2;0;4800;USD;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;29845_moneybookerspsp_cc;8a8394873d4556b3013d713d4ea940c7;7565.5866.8050;USD;US ;2013-03-16;2013-03-16 03:27:56;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RG;CC;120093_moneybookerspsp_cc;8a8394873d4556b3013d75cb87da5543;1090.9863.9634;USD;US ;2013-03-17;2013-03-17 00:41:45;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;CF;CC;120093_moneybookerspsp_cc;8a8394873d4556b3013d75cb88c2554e;9337.3236.0466;USD;US ;2013-03-17;2013-03-17 00:41:45;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;120093_moneybookerspsp_cc;8a8394873d4556b3013d75cb89e15553;3839.7654.6578;USD;US ;2013-03-17;2013-03-17 00:41:46;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;DB;CC;29933_moneybookerspsp_cc;8a8394813d4556b1013d75cba7107b8f;4137.7288.2194;USD;US ;2013-03-17;2013-03-17 00:41:53;AMEX;2;0;2800;USD;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;29933_moneybookerspsp_cc;8a8394813d4556b1013d75cba9d97b9b;5512.1183.5666;USD;US ;2013-03-17;2013-03-17 00:41:54;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;120384_moneybookerspsp_cc;8a83948a3d4557d4013d7936e9cf7302;9144.3751.3490;EUR;DE ;2013-03-17;2013-03-17 16:37:54;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;CF;CC;120384_moneybookerspsp_cc;8a83948a3d4557d4013d7936e95d72fd;0898.0379.2658;EUR;DE ;2013-03-17;2013-03-17 16:37:54;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RG;CC;120384_moneybookerspsp_cc;8a83948a3d4557d4013d7936e8f672f2;6395.5960.6546;EUR;DE ;2013-03-17;2013-03-17 16:37:54;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;DB;CC;29991_moneybookerspsp_cc;8a83948a3d4557d4013d793702237308;3646.8169.9602;EUR;DE ;2013-03-17;2013-03-17 16:38:00;AMEX;2;0;5300;EUR;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;29991_moneybookerspsp_cc;8a83948a3d4557d4013d793704af7314;7383.4385.4354;EUR;DE ;2013-03-17;2013-03-17 16:38:01;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;120391_moneybookerspsp_cc;8a8394813d4556b1013d793d80de54e8;7608.9243.2658;EUR;DE ;2013-03-17;2013-03-17 16:45:06;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;CF;CC;120391_moneybookerspsp_cc;8a8394813d4556b1013d793d801854e3;2798.5609.5506;EUR;DE ;2013-03-17;2013-03-17 16:45:06;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RG;CC;120391_moneybookerspsp_cc;8a8394813d4556b1013d793d7f6d54d8;8296.1190.9394;EUR;DE ;2013-03-17;2013-03-17 16:45:06;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;DB;CC;29993_moneybookerspsp_cc;8a8394873d4556b3013d793da21339fd;5821.1441.8962;EUR;DE ;2013-03-17;2013-03-17 16:45:14;AMEX;2;0;4500;EUR;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;29993_moneybookerspsp_cc;8a8394873d4556b3013d793da3c83a09;0323.5860.5074;EUR;DE ;2013-03-17;2013-03-17 16:45:15;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RG;CC;120403_moneybookerspsp_cc;8a8394843d4557ca013d794f1771308f;3650.8435.2786;USD;US ;2013-03-17;2013-03-17 17:04:19;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;CF;CC;120403_moneybookerspsp_cc;8a8394843d4557ca013d794f17fe309a;7325.0538.3186;USD;US ;2013-03-17;2013-03-17 17:04:19;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;120403_moneybookerspsp_cc;8a8394843d4557ca013d794f188f309f;1827.4956.9298;USD;US ;2013-03-17;2013-03-17 17:04:19;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;DB;CC;29998_moneybookerspsp_cc;8a8394863d4557d3013d794f48975517;9500.0521.1410;USD;US ;2013-03-17;2013-03-17 17:04:31;AMEX;2;0;19200;USD;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;29998_moneybookerspsp_cc;8a8394863d4557d3013d794f4a6b5523;4002.4939.7522;USD;US ;2013-03-17;2013-03-17 17:04:32;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;120398_moneybookerspsp_cc;8a83948c3d4557d3013d795058d243be;7158.6238.4914;USD;US ;2013-03-17;2013-03-17 17:05:41;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RG;CC;120398_moneybookerspsp_cc;8a83948c3d4557d3013d795057cf43ae;9563.8055.3490;USD;US ;2013-03-17;2013-03-17 17:05:41;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;CF;CC;120398_moneybookerspsp_cc;8a83948c3d4557d3013d7950586f43b9;4066.2473.9602;USD;US ;2013-03-17;2013-03-17 17:05:41;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;DB;CC;29999_moneybookerspsp_cc;8a83948b3d4556b3013d7950775e2467;7422.3616.8466;USD;US ;2013-03-17;2013-03-17 17:05:48;AMEX;2;0;10800;USD;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;29999_moneybookerspsp_cc;8a83948b3d4556b3013d7950794f2473;1924.8035.4578;USD;US ;2013-03-17;2013-03-17 17:05:49;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;120438_moneybookerspsp_cc;8a83948a3d4557d4013d799e66a1448f;1368.9743.7970;USD;US ;2013-03-17;2013-03-17 18:30:56;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RG;CC;120438_moneybookerspsp_cc;8a83948a3d4557d4013d799e659a447f;5492.1429.8386;USD;US ;2013-03-17;2013-03-17 18:30:56;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;CF;CC;120438_moneybookerspsp_cc;8a83948a3d4557d4013d799e6623448a;6866.5325.1858;USD;US ;2013-03-17;2013-03-17 18:30:56;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;DB;CC;30011_moneybookerspsp_cc;8a8394863d4557d3013d799e81421070;4766.0250.7538;USD;US ;2013-03-17;2013-03-17 18:31:03;AMEX;2;0;5600;USD;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;30011_moneybookerspsp_cc;8a8394863d4557d3013d799e8375107c;6140.4146.1010;USD;US ;2013-03-17;2013-03-17 18:31:04;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;120440_moneybookerspsp_cc;8a8394853d4556b6013d79a0c7c3171f;8929.4589.9794;USD;US ;2013-03-17;2013-03-17 18:33:32;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RG;CC;120440_moneybookerspsp_cc;8a8394853d4556b6013d79a0c693170f;6180.6799.2850;USD;US ;2013-03-17;2013-03-17 18:33:32;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;CF;CC;120440_moneybookerspsp_cc;8a8394853d4556b6013d79a0c735171a;0683.1217.8962;USD;US ;2013-03-17;2013-03-17 18:33:32;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;DB;CC;30012_moneybookerspsp_cc;8a83948d3d4556b6013d79a0ddc50b11;4940.5081.2178;USD;US ;2013-03-17;2013-03-17 18:33:38;AMEX;2;0;1600;USD;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;30012_moneybookerspsp_cc;8a83948d3d4556b6013d79a0e00a0b1d;6314.8976.5650;USD;US ;2013-03-17;2013-03-17 18:33:39;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RG;CC;120551_moneybookerspsp_cc;8a8394833d4556b4013d7a6e0fb13808;1164.3762.3058;USD;US ;2013-03-17;2013-03-17 22:17:45;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;120551_moneybookerspsp_cc;8a8394833d4556b4013d7a6e108c3818;3913.1553.0002;USD;US ;2013-03-17;2013-03-17 22:17:46;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;CF;CC;120551_moneybookerspsp_cc;8a8394833d4556b4013d7a6e10203813;9410.7134.3890;USD;US ;2013-03-17;2013-03-17 22:17:46;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;DB;CC;30050_moneybookerspsp_cc;8a83948f3d4556b4013d7a6e2cc6715e;2460.9194.8306;USD;US ;2013-03-17;2013-03-17 22:17:53;AMEX;2;0;4800;USD;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;30050_moneybookerspsp_cc;8a83948f3d4556b4013d7a6e3036716a;5209.6985.5250;USD;US ;2013-03-17;2013-03-17 22:17:54;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RG;CC;120575_moneybookerspsp_cc;8a8394833d4556b4013d7a9cf67f4a60;4745.1374.4146;USD;US ;2013-03-17;2013-03-17 23:08:59;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;120575_moneybookerspsp_cc;8a8394833d4556b4013d7a9cf7c04a70;0621.9688.3730;USD;US ;2013-03-17;2013-03-17 23:09:00;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;CF;CC;120575_moneybookerspsp_cc;8a8394833d4556b4013d7a9cf71b4a6b;6119.5269.7618;USD;US ;2013-03-17;2013-03-17 23:09:00;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;DB;CC;30053_moneybookerspsp_cc;8a8394853d4556b6013d7a9d17f5339e;7024.1544.6290;USD;US ;2013-03-17;2013-03-17 23:09:08;AMEX;2;0;4800;USD;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;30053_moneybookerspsp_cc;8a8394853d4556b6013d7a9d1a8333aa;1526.5963.2402;USD;US ;2013-03-17;2013-03-17 23:09:09;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RG;CC;120604_moneybookerspsp_cc;8a8394843d4557ca013d7ae41b4620f0;1312.5190.4786;USD;US ;2013-03-18;2013-03-18 00:26:42;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;CF;CC;120604_moneybookerspsp_cc;8a8394843d4557ca013d7ae41bc120fb;9558.8562.5618;USD;US ;2013-03-18;2013-03-18 00:26:42;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;120604_moneybookerspsp_cc;8a8394843d4557ca013d7ae41c682100;4061.2981.1730;USD;US ;2013-03-18;2013-03-18 00:26:42;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;DB;CC;30059_moneybookerspsp_cc;8a83948b3d4556b3013d7ae434c60eed;9051.5132.4434;USD;US ;2013-03-18;2013-03-18 00:26:48;AMEX;2;0;6000;USD;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;30059_moneybookerspsp_cc;8a83948b3d4556b3013d7ae436bc0ef9;3553.9551.0546;USD;US ;2013-03-18;2013-03-18 00:26:49;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RG;CC;120618_moneybookerspsp_cc;8a8394883d4557d4013d7b105ddd5988;8285.1300.1746;CAD;CA ;2013-03-18;2013-03-18 01:15:02;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;120618_moneybookerspsp_cc;8a8394883d4557d4013d7b105f5b5998;7597.9352.5010;CAD;CA ;2013-03-18;2013-03-18 01:15:03;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;CF;CC;120618_moneybookerspsp_cc;8a8394883d4557d4013d7b105e7d5993;2787.5718.7858;CAD;CA ;2013-03-18;2013-03-18 01:15:03;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;DB;CC;30065_moneybookerspsp_cc;8a8394823d4557cd013d7b1080ff22d1;6598.0131.7650;CAD;CA ;2013-03-18;2013-03-18 01:15:11;AMEX;2;0;2610;CAD;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;30065_moneybookerspsp_cc;8a8394823d4557cd013d7b10836522dd;1100.4550.3762;CAD;CA ;2013-03-18;2013-03-18 01:15:12;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;120627_moneybookerspsp_cc;8a8394903d4557d4013d7b3d650e3da5;1550.0844.2642;JPY;JP ;2013-03-18;2013-03-18 02:04:13;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RG;CC;120627_moneybookerspsp_cc;8a8394903d4557d4013d7b3d64153d95;3955.2661.1218;JPY;JP ;2013-03-18;2013-03-18 02:04:13;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;CF;CC;120627_moneybookerspsp_cc;8a8394903d4557d4013d7b3d648b3da0;7047.6425.6530;JPY;JP ;2013-03-18;2013-03-18 02:04:13;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;DB;CC;30067_moneybookerspsp_cc;8a83948e3d4557d1013d7b3d8a133b1e;9402.1570.5874;JPY;JP ;2013-03-18;2013-03-18 02:04:23;AMEX;2;0;440000;JPY;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;30067_moneybookerspsp_cc;8a83948e3d4557d1013d7b3d8def3b2a;3904.5989.1986;JPY;JP ;2013-03-18;2013-03-18 02:04:24;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RG;CC;120634_moneybookerspsp_cc;8a8394843d4557ca013d7b44bbf836df;5241.4074.9074;USD;US ;2013-03-18;2013-03-18 02:12:14;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
